Course,DayOfWeek,TimeSlot,AttendanceRate
DBMS,Friday,13:00,80.99423675228722
MFA,Thursday,11:00,78.47298904167381
DBMS,Wednesday,09:00,77.48411808231457
DS,Monday,10:00,84.40418971999543
DBMS,Friday,11:00,86.74280711768682
MFA,Monday,11:00,92.55981614764947
OOP,Monday,11:00,80.2656010556999
MFA,Thursday,11:00,94.3035482151518
DS,Friday,13:00,72.37786356632937
MFA,Wednesday,10:00,97.63423557654156
DS,Wednesday,13:00,76.02384461487776
DBMS,Friday,12:00,77.5509346929699
IoT,Friday,12:00,95.5043218291755
IoT,Monday,10:00,97.90997797526141
DBMS,Thursday,13:00,73.76016339901564
DBMS,Wednesday,13:00,79.87701525129651
OOP,Wednesday,12:00,73.44008509079688
MFA,Monday,09:00,96.54560083741251
OOP,Tuesday,09:00,79.79266228811451
MFA,Monday,09:00,76.07253609813455
DBMS,Thursday,09:00,72.70696897919935
MFA,Friday,13:00,82.52764241385216
OOP,Wednesday,12:00,70.55554453032666
IoT,Monday,09:00,78.79419430710081
DS,Wednesday,09:00,93.91636793526224
OOP,Friday,12:00,75.69958904963212
OOP,Monday,12:00,71.95013605664987
DS,Wednesday,13:00,85.5058286961512
DS,Tuesday,13:00,89.40157334345412
DS,Friday,09:00,96.67339218692442
IoT,Thursday,12:00,79.5108619988922
OOP,Monday,11:00,80.18146477652297
MFA,Thursday,09:00,89.04863728927567
DBMS,Friday,12:00,86.37197557324828
OOP,Monday,10:00,86.08572642559581
IoT,Wednesday,11:00,80.50531971071705
DBMS,Thursday,12:00,95.83784261530381
MFA,Wednesday,13:00,77.0967737774962
IoT,Tuesday,11:00,86.4722705193447
DBMS,Monday,09:00,82.86274609430995
DBMS,Thursday,12:00,72.76474958083946
DS,Monday,12:00,95.7628309848851
MFA,Friday,12:00,92.73728232217825
OOP,Monday,13:00,80.93555027145733
OOP,Tuesday,12:00,88.13012216134763
MFA,Monday,13:00,79.01650450257327
OOP,Wednesday,09:00,74.75983493862879
MFA,Thursday,10:00,90.5384577895453
DBMS,Tuesday,12:00,75.2891705859994
DS,Monday,13:00,74.38064966330847
OOP,Thursday,12:00,96.41518165495319
MFA,Thursday,13:00,80.21069851878872
DBMS,Monday,12:00,86.22870373868031
DBMS,Friday,10:00,99.08218663632795
MFA,Monday,09:00,72.56280837473108
DS,Thursday,11:00,76.0160993633572
MFA,Monday,13:00,89.55818261554234
MFA,Thursday,12:00,85.14930658866697
OOP,Wednesday,11:00,91.19455597661153
DS,Tuesday,09:00,79.87250901933864
DS,Thursday,12:00,87.71680035603282
DS,Monday,13:00,98.5119113176763
OOP,Monday,11:00,76.12322787862816
DBMS,Wednesday,09:00,77.04896365715871
MFA,Tuesday,10:00,97.46052652432162
DS,Monday,10:00,86.40018740341861
OOP,Monday,10:00,81.26492269887454
MFA,Monday,10:00,70.63172801540256
DS,Wednesday,11:00,94.60298037274282
MFA,Monday,13:00,84.46116049194592
IoT,Tuesday,13:00,75.27747472321413
DS,Friday,11:00,82.72320360441795
IoT,Tuesday,12:00,77.53057963922762
DS,Friday,12:00,78.10875516821801
DBMS,Thursday,11:00,96.47620635766006
MFA,Monday,11:00,74.16375689522613
IoT,Friday,09:00,86.72351408013725
MFA,Friday,11:00,87.11070713980357
DBMS,Friday,09:00,76.68919329152438
IoT,Tuesday,11:00,99.63131594126338
MFA,Wednesday,12:00,80.6112304103157
MFA,Friday,10:00,75.88545153558938
IoT,Friday,09:00,89.9550045906694
MFA,Thursday,13:00,83.46093036224146
MFA,Monday,11:00,90.27717655352002
MFA,Monday,09:00,71.90868214117917
IoT,Tuesday,09:00,89.77622111273814
OOP,Monday,10:00,99.46971641687279
IoT,Friday,12:00,90.78904910248059
IoT,Tuesday,09:00,80.82820268952695
MFA,Monday,11:00,77.92415688637787
IoT,Thursday,13:00,98.99228288879665
IoT,Wednesday,09:00,94.65442925133763
DS,Wednesday,13:00,79.77513448564083
OOP,Friday,13:00,86.94895973299995
OOP,Monday,09:00,72.75804649180277
IoT,Wednesday,10:00,73.40670847641653
DS,Tuesday,10:00,93.17933376967582
DBMS,Friday,09:00,76.37456032602377
OOP,Thursday,09:00,99.44986238670253
DS,Thursday,11:00,95.10983278102518
IoT,Tuesday,10:00,81.15978571876371
OOP,Thursday,09:00,86.58597718474734
IoT,Thursday,13:00,80.17761001678655
DBMS,Tuesday,10:00,74.24045391394489
OOP,Friday,12:00,70.840617457636
IoT,Thursday,13:00,72.86038522701081
OOP,Monday,10:00,74.46025705425525
IoT,Tuesday,10:00,85.52692250118375
MFA,Wednesday,11:00,81.71530904081988
DBMS,Friday,13:00,77.92399694898576
DBMS,Friday,13:00,86.9013788131106
IoT,Wednesday,09:00,94.78842661817978
IoT,Wednesday,11:00,76.19927056830795
IoT,Thursday,10:00,73.34906836837924
MFA,Wednesday,12:00,77.04121029334438
OOP,Friday,11:00,90.7326013811137
MFA,Friday,13:00,91.87370095308019
OOP,Tuesday,13:00,71.04113546289729
DS,Wednesday,13:00,97.77326937806546
IoT,Monday,13:00,93.23112607655676
MFA,Monday,09:00,99.11255462919384
IoT,Monday,10:00,71.56560436852978
DS,Friday,11:00,98.57679972682291
MFA,Thursday,10:00,80.42378623049926
OOP,Friday,13:00,72.21762756930761
IoT,Tuesday,12:00,97.37707676188583
DBMS,Monday,13:00,88.86606040340267
DS,Monday,13:00,94.91212113275205
IoT,Wednesday,10:00,91.53790542022196
DBMS,Friday,12:00,82.15308683737375
DS,Thursday,12:00,74.41326293628453
OOP,Tuesday,11:00,88.88022444753368
DS,Tuesday,10:00,92.8500407586341
DS,Thursday,09:00,95.06908628025488
DBMS,Tuesday,12:00,70.92617787595896
DBMS,Friday,12:00,87.46513183290742
DS,Thursday,09:00,98.78813913250922
DS,Thursday,10:00,81.4671357007923
IoT,Wednesday,11:00,82.94577926130634
OOP,Friday,10:00,81.30748882441856
IoT,Monday,11:00,70.51495690144992
DBMS,Friday,13:00,77.8568075165122
OOP,Tuesday,13:00,92.62008186623149
DS,Friday,11:00,81.49502011412139
DS,Wednesday,10:00,94.236080540127
DBMS,Friday,09:00,78.8671429937096
MFA,Thursday,12:00,86.35871692529851
DS,Thursday,13:00,87.7553504090466
MFA,Friday,12:00,80.55409715693112
MFA,Thursday,12:00,84.41151407736109
OOP,Friday,13:00,70.69521252440778
OOP,Tuesday,12:00,93.44436535198751
MFA,Wednesday,11:00,81.03765102346979
IoT,Wednesday,11:00,73.98602756536262
DBMS,Thursday,12:00,72.44658801878653
OOP,Friday,09:00,79.11197233084506
OOP,Wednesday,13:00,80.0465407331
IoT,Thursday,10:00,78.37896008140864
MFA,Wednesday,12:00,77.16337890316107
MFA,Wednesday,09:00,95.27394650032416
OOP,Tuesday,12:00,93.58630992332037
MFA,Thursday,10:00,86.11731950710863
DBMS,Wednesday,11:00,98.21233495016861
DS,Monday,09:00,98.54864888209823
DS,Tuesday,09:00,88.86040420891717
IoT,Tuesday,09:00,75.0713796012377
DBMS,Wednesday,09:00,79.01453000798203
MFA,Monday,13:00,73.39748937893295
DS,Monday,12:00,78.41311796823518
DS,Thursday,12:00,81.19211647385289
DBMS,Tuesday,12:00,86.5259729053455
MFA,Monday,11:00,93.96015476578843
OOP,Thursday,09:00,96.13224117783452
DBMS,Thursday,11:00,86.59656961906813
MFA,Monday,09:00,85.22732767175052
IoT,Thursday,13:00,82.43657535303905
IoT,Monday,09:00,95.86151297493755
DBMS,Tuesday,12:00,74.71766377568389
DS,Tuesday,10:00,72.11766621781433
IoT,Monday,09:00,80.21116999212566
MFA,Thursday,09:00,88.0330062751938
MFA,Friday,10:00,83.14133646142285
IoT,Monday,11:00,83.62248810690461
DBMS,Thursday,10:00,81.21302753837844
DS,Thursday,09:00,71.25003531688907
MFA,Tuesday,13:00,86.74018489161497
MFA,Friday,10:00,94.68576628793755
OOP,Monday,13:00,87.35153250187005
MFA,Friday,12:00,93.82330815577394
DBMS,Thursday,10:00,93.85071984801162
OOP,Monday,10:00,82.77717216747692
IoT,Friday,13:00,71.2797499553941
MFA,Tuesday,09:00,83.6117036052812
OOP,Tuesday,10:00,71.72252743442681
OOP,Friday,10:00,95.87651612317045
OOP,Thursday,13:00,70.92054404006645
OOP,Wednesday,13:00,97.8660612774058
IoT,Thursday,11:00,90.28148517515801
IoT,Wednesday,13:00,99.90408241338997
DS,Wednesday,11:00,77.94890379470763
IoT,Thursday,09:00,88.11245841510346
OOP,Monday,09:00,81.03980734180608
OOP,Thursday,10:00,76.94457012098528
IoT,Wednesday,11:00,77.46503216696425
IoT,Friday,10:00,70.67096215586024
OOP,Friday,10:00,99.87919099634561
OOP,Tuesday,09:00,79.83495304907001
OOP,Monday,10:00,89.91829308909365
MFA,Monday,13:00,96.38318008699864
OOP,Tuesday,11:00,99.9087167022617
IoT,Thursday,12:00,83.07709929018603
MFA,Thursday,10:00,91.47186072390471
DBMS,Friday,11:00,78.29393699097133
DBMS,Monday,09:00,95.28888488165751
DBMS,Friday,13:00,74.5727665792479
MFA,Tuesday,13:00,86.90095152990678
IoT,Tuesday,13:00,85.34111145117079
OOP,Friday,10:00,70.03678237882274
DBMS,Wednesday,11:00,85.32355033274824
IoT,Tuesday,12:00,81.18393897176378
OOP,Tuesday,10:00,91.16646525449892
OOP,Thursday,09:00,75.39058140855693
OOP,Thursday,12:00,89.62744677010461
DBMS,Wednesday,09:00,76.38872522683158
IoT,Thursday,13:00,76.56594009498039
MFA,Friday,13:00,93.03314779709027
DS,Friday,10:00,94.28607192966717
DS,Friday,10:00,91.4798298401917
DBMS,Friday,10:00,76.45753871308483
DS,Friday,12:00,81.21025686818297
OOP,Thursday,11:00,73.70351574702872
DBMS,Friday,13:00,90.69268631045699
OOP,Tuesday,11:00,87.45459836223718
DBMS,Friday,09:00,95.37581322367592
DS,Friday,13:00,95.75945701439194
DBMS,Monday,10:00,74.42108714740554
DBMS,Tuesday,12:00,75.75370420381446
MFA,Monday,13:00,85.22182182176861
MFA,Wednesday,13:00,86.3153139769894
DBMS,Friday,11:00,70.33488408188434
OOP,Monday,12:00,82.0912958187966
MFA,Thursday,12:00,93.42990402194619
MFA,Tuesday,09:00,86.68335324131685
MFA,Friday,12:00,81.16989762376507
DBMS,Wednesday,12:00,92.95274507307482
MFA,Monday,11:00,84.6853873643095
IoT,Tuesday,11:00,99.30898642171745
IoT,Monday,10:00,98.21302812082178
MFA,Thursday,12:00,84.4920200236957
DBMS,Thursday,10:00,80.07629785995996
DS,Thursday,10:00,80.08792729630682
OOP,Tuesday,13:00,79.94442646700462
DS,Friday,09:00,86.98017030173763
DS,Thursday,12:00,83.72128858037222
DS,Tuesday,11:00,70.8054887445988
DS,Tuesday,09:00,80.35433650826289
DS,Friday,11:00,75.9218148423904
DS,Tuesday,11:00,85.85116688696434
DS,Wednesday,12:00,72.3606393921198
OOP,Friday,12:00,79.54511248687865
DS,Monday,13:00,80.838825784618
IoT,Wednesday,13:00,72.57615985343541
DBMS,Friday,10:00,94.80871305347138
DS,Tuesday,12:00,80.63147006644743
IoT,Tuesday,13:00,87.53088683115189
OOP,Monday,12:00,94.71483742275205
DS,Thursday,09:00,89.86365052457795
IoT,Friday,12:00,91.06094937538548
IoT,Friday,13:00,84.10664716840137
OOP,Monday,12:00,99.75630133975599
DS,Wednesday,09:00,89.16742985084493
DBMS,Thursday,10:00,72.37603002655787
DBMS,Thursday,11:00,84.24507216489262
OOP,Tuesday,12:00,72.76286390679985
OOP,Wednesday,13:00,86.67849488778161
DBMS,Monday,11:00,82.5859090865989
DBMS,Tuesday,09:00,72.84386038484801
DS,Friday,12:00,89.91499777609201
OOP,Friday,13:00,90.38269047222097
DBMS,Friday,12:00,90.64654520418776
DBMS,Wednesday,10:00,91.32154575417113
MFA,Friday,09:00,78.54751094855484
DS,Tuesday,11:00,96.34477249390042
IoT,Thursday,13:00,74.64491586771021
OOP,Monday,10:00,94.19674661500146
OOP,Thursday,12:00,91.86949080963795
MFA,Monday,09:00,92.14960652064607
OOP,Wednesday,12:00,87.75692910598559
MFA,Thursday,13:00,78.07770345700087
DBMS,Wednesday,10:00,71.37627669787996
MFA,Friday,13:00,92.24573072375809
DS,Monday,13:00,70.62598833097616
MFA,Wednesday,10:00,82.39096179639884
OOP,Monday,13:00,76.55215091377171
IoT,Wednesday,09:00,81.76627890444489
DS,Monday,10:00,72.19533697147872
DBMS,Friday,13:00,77.11072337991673
DS,Tuesday,11:00,77.7733261271892
DBMS,Friday,11:00,80.23632862379452
DS,Friday,09:00,79.5208667753774
MFA,Wednesday,11:00,74.04149099671406
MFA,Tuesday,10:00,95.76597715418698
DS,Monday,11:00,82.86795960853195
IoT,Friday,10:00,87.82788504663425
IoT,Thursday,10:00,75.25209475789987
IoT,Monday,12:00,90.13116183540647
DBMS,Tuesday,10:00,71.33212747490875
OOP,Wednesday,10:00,82.22165921750047
IoT,Wednesday,10:00,70.22727405950577
MFA,Thursday,11:00,74.99685619558845
IoT,Tuesday,10:00,84.36835644868802
MFA,Tuesday,11:00,78.81973294659056
DBMS,Wednesday,09:00,76.58924717417939
MFA,Wednesday,10:00,70.04110837717093
DS,Wednesday,10:00,71.05168109288144
MFA,Monday,11:00,75.14963180423165
MFA,Monday,09:00,95.55173641323395
IoT,Thursday,10:00,93.66691138195051
IoT,Friday,13:00,99.75089669467512
DBMS,Friday,10:00,82.8190254353513
IoT,Thursday,09:00,96.48237765313957
DBMS,Wednesday,11:00,91.04530978806031
OOP,Thursday,12:00,88.24192159925963
IoT,Friday,10:00,86.69433541381825
DBMS,Thursday,12:00,74.48153062760785
IoT,Tuesday,13:00,79.03173882460071
MFA,Friday,13:00,83.85180247185275
MFA,Tuesday,10:00,81.53623867555451
OOP,Tuesday,09:00,90.80649481925101
DS,Thursday,11:00,73.29008959611318
DBMS,Monday,09:00,72.37661733719243
DS,Friday,11:00,83.66912407257801
IoT,Friday,10:00,96.57033318877536
OOP,Thursday,11:00,81.53141538403699
OOP,Thursday,09:00,86.75683077668202
IoT,Tuesday,10:00,72.74752536731695
OOP,Wednesday,13:00,82.44617143253764
OOP,Tuesday,10:00,97.0618687041994
IoT,Wednesday,09:00,94.19900823947545
IoT,Thursday,11:00,89.56530209578324
IoT,Thursday,12:00,83.75759701884063
MFA,Wednesday,12:00,93.44007027274739
DBMS,Thursday,13:00,89.25022348148596
IoT,Tuesday,13:00,97.02769297749448
DS,Wednesday,11:00,97.99574964508616
DS,Tuesday,09:00,96.3056030124867
IoT,Friday,09:00,83.88592821654653
MFA,Wednesday,11:00,95.86336877251696
DS,Monday,11:00,92.37039320819468
IoT,Wednesday,10:00,91.00765218639074
MFA,Wednesday,13:00,98.20843859984217
MFA,Wednesday,11:00,74.74922986612931
IoT,Wednesday,13:00,89.03844702599214
OOP,Thursday,12:00,78.99907600922077
IoT,Friday,09:00,86.43265994893753
IoT,Tuesday,09:00,82.91862900932182
DS,Thursday,10:00,73.75013800168723
IoT,Tuesday,09:00,72.51734200812288
DBMS,Thursday,10:00,92.98276173487436
DBMS,Thursday,12:00,83.76520330030046
OOP,Friday,11:00,90.45446358138337
OOP,Friday,09:00,89.75028280834806
IoT,Tuesday,13:00,96.51007882602883
DS,Thursday,13:00,70.93801719506646
IoT,Tuesday,13:00,73.64023875235712
DS,Monday,12:00,78.94883463097409
DBMS,Monday,09:00,99.89904935897687
DBMS,Wednesday,13:00,82.2165507812275
MFA,Tuesday,10:00,79.88295162111628
IoT,Tuesday,09:00,79.56786584035416
IoT,Wednesday,11:00,87.2785029954213
OOP,Thursday,11:00,93.02562939917092
DS,Wednesday,11:00,90.21824446245915
DS,Wednesday,12:00,98.20862797786234
OOP,Monday,11:00,76.63942166499582
OOP,Monday,09:00,72.25269708301256
MFA,Friday,10:00,88.25215460159126
DBMS,Tuesday,12:00,83.87622453005102
IoT,Monday,09:00,90.21590345741919
OOP,Thursday,12:00,92.0689396830882
OOP,Thursday,10:00,92.11371933115811
OOP,Wednesday,11:00,72.83567462557971
IoT,Monday,13:00,82.68762158221088
IoT,Tuesday,13:00,81.47436462423205
DBMS,Tuesday,13:00,97.73218400290116
IoT,Friday,10:00,75.16217914342454
IoT,Monday,10:00,75.3660208914141
MFA,Tuesday,12:00,75.99711259544007
MFA,Tuesday,12:00,78.1274529998329
DS,Monday,13:00,77.10101094354368
IoT,Monday,11:00,79.57418016284788
OOP,Tuesday,12:00,72.28985260869806
DBMS,Wednesday,10:00,91.77515073225243
DBMS,Wednesday,11:00,82.35973886344422
DS,Monday,13:00,78.90555263814949
MFA,Thursday,11:00,93.65667179793273
MFA,Wednesday,12:00,73.2342576637285
MFA,Wednesday,09:00,92.381489766701
DS,Thursday,12:00,84.17352229611694
MFA,Tuesday,12:00,73.91610546980822
MFA,Monday,10:00,79.1743801208389
DBMS,Thursday,13:00,72.75820376472457
IoT,Wednesday,11:00,70.91918087310265
OOP,Monday,12:00,81.59999358849505
IoT,Monday,09:00,85.87088766463647
IoT,Thursday,11:00,83.87711311164043
IoT,Monday,13:00,93.68880626028573
OOP,Monday,13:00,78.80178999851012
DS,Tuesday,09:00,73.43490446229485
MFA,Thursday,09:00,88.63194958278065
OOP,Tuesday,12:00,85.90237182868437
IoT,Friday,13:00,82.38237044363146
DS,Monday,11:00,85.21042410949212
DBMS,Thursday,13:00,83.97764068235338
IoT,Thursday,09:00,98.31906744232353
MFA,Wednesday,11:00,72.55617839773105
IoT,Tuesday,09:00,76.04492718196143
DBMS,Friday,12:00,95.30619937952561
IoT,Tuesday,09:00,96.26942798025628
OOP,Wednesday,12:00,95.26454274126199
DS,Friday,10:00,89.20236626160916
IoT,Thursday,12:00,82.94662206425511
DS,Wednesday,12:00,71.85070737885414
DBMS,Tuesday,13:00,91.87896953365066
DS,Friday,11:00,87.42308344561474
OOP,Thursday,09:00,76.60742148805218
DBMS,Friday,13:00,96.41512148818576
DS,Tuesday,11:00,86.1136859456238
OOP,Friday,12:00,85.08298753593354
DBMS,Tuesday,13:00,71.74384191733365
DS,Tuesday,10:00,96.02701916526259
DBMS,Friday,09:00,89.15606780488848
IoT,Thursday,11:00,79.52863118929137
IoT,Wednesday,09:00,97.76955887435138
DS,Thursday,11:00,73.79920468566112
OOP,Monday,09:00,89.45419979086792
MFA,Friday,09:00,95.42085656887855
IoT,Wednesday,13:00,77.91501885291153
IoT,Tuesday,09:00,75.03146542010828
MFA,Friday,10:00,73.84463399615723
DBMS,Friday,13:00,76.23710247789789
IoT,Wednesday,10:00,97.57736135502988
OOP,Monday,10:00,87.94248039402532
IoT,Thursday,12:00,80.66819097839046
OOP,Tuesday,11:00,74.4896329987865
MFA,Thursday,12:00,80.45311403274985
MFA,Tuesday,09:00,71.09111943131754
DS,Thursday,09:00,78.90500103787588
MFA,Wednesday,10:00,88.43804616839661
DBMS,Wednesday,13:00,94.50472673343036
DS,Friday,13:00,79.64728984725528
IoT,Thursday,13:00,96.80003671601659
DBMS,Friday,12:00,90.90709007990598
DBMS,Tuesday,09:00,81.75042822557407
IoT,Monday,10:00,73.29210267983512
DBMS,Tuesday,12:00,70.11164550647842
DS,Wednesday,13:00,88.63563087545771
DBMS,Friday,09:00,85.74103846126408
DS,Tuesday,09:00,79.07399770505995
OOP,Thursday,09:00,95.31203229121907
MFA,Monday,11:00,97.17157028464581
DBMS,Friday,13:00,83.13330457205977
IoT,Thursday,12:00,80.728863000396
DBMS,Friday,11:00,95.48113504575964
OOP,Wednesday,13:00,89.6148477814012
MFA,Friday,10:00,74.86265093278531
DS,Friday,10:00,91.80338146598856
IoT,Friday,12:00,84.34851814451729
OOP,Monday,09:00,95.50133670575728
MFA,Monday,10:00,96.92642408304495
MFA,Tuesday,09:00,94.15587309466859
MFA,Friday,11:00,79.89789804170044
DS,Wednesday,12:00,78.58120497024785
MFA,Friday,12:00,96.34557791470246
MFA,Wednesday,13:00,78.99853682454143
IoT,Thursday,12:00,78.9141881446871
IoT,Monday,12:00,81.21995753165285
DBMS,Monday,09:00,78.34128495669248
DS,Monday,10:00,82.14329812565768
MFA,Thursday,13:00,94.15553209779839
MFA,Friday,11:00,80.74990827613638
OOP,Wednesday,09:00,98.37569705612728
MFA,Friday,13:00,97.01523882742123
DBMS,Friday,10:00,98.09141087329341
DBMS,Tuesday,12:00,72.8693994992145
MFA,Monday,09:00,75.97744039889756
DS,Friday,09:00,73.53003302845278
IoT,Friday,10:00,88.29302442686338
DBMS,Thursday,11:00,97.94305338024037
DS,Friday,11:00,77.26019456706044
DBMS,Wednesday,13:00,96.39348244196252
OOP,Monday,12:00,93.51933773797973
DBMS,Wednesday,11:00,79.75030001611562
OOP,Friday,12:00,86.39004355317648
IoT,Tuesday,09:00,83.40766161395956
MFA,Thursday,10:00,88.03959256380556
DBMS,Wednesday,09:00,79.81970889155684
OOP,Friday,09:00,85.60946696192164
IoT,Friday,13:00,92.06339267671183
IoT,Monday,11:00,92.32584777915218
MFA,Thursday,09:00,83.46724428780223
DBMS,Friday,11:00,87.79300174594255
DS,Wednesday,13:00,79.3727768347435
IoT,Monday,13:00,86.08014509662175
DS,Wednesday,09:00,83.98357218102849
DS,Monday,13:00,87.91964210970617
OOP,Friday,13:00,94.26088581209049
OOP,Wednesday,11:00,86.47275069748234
DS,Monday,11:00,97.76132257996575
DS,Friday,12:00,76.82594157405836
DS,Tuesday,12:00,99.4126227062512
DS,Tuesday,09:00,72.95269844526713
MFA,Friday,11:00,84.48301289952894
MFA,Wednesday,10:00,88.69475304093811
MFA,Thursday,12:00,77.53328666349063
IoT,Wednesday,09:00,83.9766977683912
DBMS,Thursday,10:00,94.57260422933444
DBMS,Tuesday,10:00,93.97519806460107
IoT,Wednesday,11:00,89.28390964550944
IoT,Wednesday,12:00,85.17136999582257
MFA,Wednesday,09:00,80.08209732563996
DS,Tuesday,12:00,89.33624581802093
DBMS,Monday,11:00,83.2944214405714
MFA,Tuesday,12:00,94.41730140183216
IoT,Wednesday,11:00,90.29337089827277
DBMS,Thursday,10:00,88.52197688615304
MFA,Tuesday,10:00,76.77679017707806
DS,Monday,13:00,98.55416152340834
DBMS,Wednesday,11:00,79.76099310542317
IoT,Thursday,13:00,71.55893330412492
OOP,Friday,10:00,88.55186939464521
DS,Friday,12:00,90.4052835171518
MFA,Monday,09:00,89.33416460530059
DS,Thursday,13:00,89.25272142494183
DS,Tuesday,11:00,74.69925446591608
OOP,Wednesday,11:00,79.97776665664107
IoT,Thursday,12:00,82.68835926001412
MFA,Tuesday,10:00,86.29385261950947
DS,Friday,11:00,89.53200081523066
OOP,Tuesday,13:00,84.38761270606466
DS,Tuesday,13:00,71.72285140895058
MFA,Thursday,10:00,92.49317446655995
DS,Friday,10:00,93.5875765559793
OOP,Monday,12:00,96.11491711801051
OOP,Wednesday,09:00,94.58723330867838
DS,Monday,10:00,87.11184496376964
MFA,Monday,13:00,81.5040488379634
IoT,Thursday,13:00,92.03938631408593
DS,Thursday,13:00,82.75091836496145
